row_no,logline,parsed_logline,parameter_list,month,day,time,host,process_name,process_subtype,process_pid,remote_host,user_value,tty,tt,anomaly_label,anomaly_score,is_anomaly
1838,Jul 25 23:24:09 combo ftpd[26473]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['25', '23:24:09', 'ftpd[26473]:', '217.187.83.50', '()', 'Mon', '25', '23:24:09']",Jul,25,23:24:09,combo,ftpd,,26473,,,,,1,-4.27282671192232,False
1839,Jul 25 23:24:09 combo ftpd[26467]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['25', '23:24:09', 'ftpd[26467]:', '217.187.83.50', '()', 'Mon', '25', '23:24:09']",Jul,25,23:24:09,combo,ftpd,,26467,,,,,1,-4.27569096455403,False
1840,Jul 25 23:24:09 combo ftpd[26471]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['25', '23:24:09', 'ftpd[26471]:', '217.187.83.50', '()', 'Mon', '25', '23:24:09']",Jul,25,23:24:09,combo,ftpd,,26471,,,,,1,-4.2737816493588525,False
1841,Jul 25 23:24:09 combo ftpd[26472]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['25', '23:24:09', 'ftpd[26472]:', '217.187.83.50', '()', 'Mon', '25', '23:24:09']",Jul,25,23:24:09,combo,ftpd,,26472,,,,,1,-4.273304203959434,False
1842,Jul 25 23:24:09 combo ftpd[26468]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['25', '23:24:09', 'ftpd[26468]:', '217.187.83.50', '()', 'Mon', '25', '23:24:09']",Jul,25,23:24:09,combo,ftpd,,26468,,,,,1,-4.275213705718173,False
1843,Jul 25 23:24:09 combo ftpd[26470]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['25', '23:24:09', 'ftpd[26470]:', '217.187.83.50', '()', 'Mon', '25', '23:24:09']",Jul,25,23:24:09,combo,ftpd,,26470,,,,,1,-4.274259048119291,False
1844,Jul 25 23:24:09 combo ftpd[26469]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['25', '23:24:09', 'ftpd[26469]:', '217.187.83.50', '()', 'Mon', '25', '23:24:09']",Jul,25,23:24:09,combo,ftpd,,26469,,,,,1,-4.274736400239519,False
1845,Jul 25 23:24:09 combo ftpd[26464]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['25', '23:24:09', 'ftpd[26464]:', '217.187.83.50', '()', 'Mon', '25', '23:24:09']",Jul,25,23:24:09,combo,ftpd,,26464,,,,,1,-4.277122461192057,False
1846,Jul 25 23:24:09 combo ftpd[26465]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['25', '23:24:09', 'ftpd[26465]:', '217.187.83.50', '()', 'Mon', '25', '23:24:09']",Jul,25,23:24:09,combo,ftpd,,26465,,,,,1,-4.276645342292262,False
1847,Jul 25 23:24:09 combo ftpd[26480]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['25', '23:24:09', 'ftpd[26480]:', '217.187.83.50', '()', 'Mon', '25', '23:24:09']",Jul,25,23:24:09,combo,ftpd,,26480,,,,,1,-4.269482961913518,False
1848,Jul 25 23:24:09 combo ftpd[26481]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['25', '23:24:09', 'ftpd[26481]:', '217.187.83.50', '()', 'Mon', '25', '23:24:09']",Jul,25,23:24:09,combo,ftpd,,26481,,,,,1,-4.269005096820564,False
1849,Jul 25 23:24:09 combo ftpd[26483]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['25', '23:24:09', 'ftpd[26483]:', '217.187.83.50', '()', 'Mon', '25', '23:24:09']",Jul,25,23:24:09,combo,ftpd,,26483,,,,,1,-4.26804922675737,False
1850,Jul 25 23:24:09 combo ftpd[26485]: connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['25', '23:24:09', 'ftpd[26485]:', '217.187.83.50', '()', 'Mon', '25', '23:24:09']",Jul,25,23:24:09,combo,ftpd,,26485,,,,,1,-4.2670931701993595,False
1851,Jul 26 04:05:22 combo su(pam_unix)[27285]: session opened for user cyrus by (uid=0),* * * combo * session opened for user * by *,"['Jul', '26', '04:05:22', 'su(pam_unix)[27285]:', 'cyrus', '(uid=0)']",Jul,26,04:05:22,combo,su,pam_unix,27285,,,,,1,-3.2002538846015867,False
1852,Jul 26 04:05:23 combo su(pam_unix)[27285]: session closed for user cyrus,* * * combo * session closed for user *,"['Jul', '26', '04:05:23', 'su(pam_unix)[27285]:', 'cyrus']",Jul,26,04:05:23,combo,su,pam_unix,27285,,,,,1,-2.229529207649321,False
1853,Jul 26 04:05:24 combo logrotate: ALERT exited abnormally with [1],* * * combo logrotate: ALERT exited abnormally with [1],"['Jul', '26', '04:05:24']",Jul,26,04:05:24,combo,logrotate,,,,,,,1,-5.1303940099304555,False
1854,Jul 26 04:11:23 combo su(pam_unix)[28514]: session opened for user news by (uid=0),* * * combo * session opened for user * by *,"['Jul', '26', '04:11:23', 'su(pam_unix)[28514]:', 'news', '(uid=0)']",Jul,26,04:11:23,combo,su,pam_unix,28514,,,,,1,-2.344502978303815,False
1855,Jul 26 04:11:23 combo su(pam_unix)[28514]: session closed for user news,* * * combo * session closed for user *,"['Jul', '26', '04:11:23', 'su(pam_unix)[28514]:', 'news']",Jul,26,04:11:23,combo,su,pam_unix,28514,,,,,1,-1.2870006014669926,False
1856,Jul 26 05:47:42 combo ftpd[28699]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:42', 'ftpd[28699]:', '172.181.208.156', '()', 'Tue', '26', '05:47:42']",Jul,26,05:47:42,combo,ftpd,,28699,,,,,1,-2.4466031164273616,False
1857,Jul 26 05:47:42 combo ftpd[28703]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:42', 'ftpd[28703]:', '172.181.208.156', '()', 'Tue', '26', '05:47:42']",Jul,26,05:47:42,combo,ftpd,,28703,,,,,1,-2.4443386464743284,False
1858,Jul 26 05:47:42 combo ftpd[28700]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:42', 'ftpd[28700]:', '172.181.208.156', '()', 'Tue', '26', '05:47:42']",Jul,26,05:47:42,combo,ftpd,,28700,,,,,1,-2.4460370634581423,False
1859,Jul 26 05:47:42 combo ftpd[28701]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:42', 'ftpd[28701]:', '172.181.208.156', '()', 'Tue', '26', '05:47:42']",Jul,26,05:47:42,combo,ftpd,,28701,,,,,1,-2.4454709674751953,False
1860,Jul 26 05:47:42 combo ftpd[28702]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:42', 'ftpd[28702]:', '172.181.208.156', '()', 'Tue', '26', '05:47:42']",Jul,26,05:47:42,combo,ftpd,,28702,,,,,1,-2.4449048284801194,False
1861,Jul 26 05:47:42 combo ftpd[28696]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:42', 'ftpd[28696]:', '172.181.208.156', '()', 'Tue', '26', '05:47:42']",Jul,26,05:47:42,combo,ftpd,,28696,,,,,1,-2.4483010172374904,False
1862,Jul 26 05:47:42 combo ftpd[28694]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:42', 'ftpd[28694]:', '172.181.208.156', '()', 'Tue', '26', '05:47:42']",Jul,26,05:47:42,combo,ftpd,,28694,,,,,1,-2.4494327360140886,False
1863,Jul 26 05:47:42 combo ftpd[28695]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:42', 'ftpd[28695]:', '172.181.208.156', '()', 'Tue', '26', '05:47:42']",Jul,26,05:47:42,combo,ftpd,,28695,,,,,1,-2.4488668981364654,False
1864,Jul 26 05:47:42 combo ftpd[28697]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:42', 'ftpd[28697]:', '172.181.208.156', '()', 'Tue', '26', '05:47:42']",Jul,26,05:47:42,combo,ftpd,,28697,,,,,1,-2.4477350933185775,False
1865,Jul 26 05:47:42 combo ftpd[28698]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:42', 'ftpd[28698]:', '172.181.208.156', '()', 'Tue', '26', '05:47:42']",Jul,26,05:47:42,combo,ftpd,,28698,,,,,1,-2.447169126381418,False
1866,Jul 26 05:47:42 combo ftpd[28693]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:42', 'ftpd[28693]:', '172.181.208.156', '()', 'Tue', '26', '05:47:42']",Jul,26,05:47:42,combo,ftpd,,28693,,,,,1,-2.4499985308687613,False
1867,Jul 26 05:47:42 combo ftpd[28689]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:42', 'ftpd[28689]:', '172.181.208.156', '()', 'Tue', '26', '05:47:42']",Jul,26,05:47:42,combo,ftpd,,28689,,,,,1,-2.4522612800274146,False
1868,Jul 26 05:47:42 combo ftpd[28690]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:42', 'ftpd[28690]:', '172.181.208.156', '()', 'Tue', '26', '05:47:42']",Jul,26,05:47:42,combo,ftpd,,28690,,,,,1,-2.451695657279835,False
1869,Jul 26 05:47:42 combo ftpd[28691]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:42', 'ftpd[28691]:', '172.181.208.156', '()', 'Tue', '26', '05:47:42']",Jul,26,05:47:42,combo,ftpd,,28691,,,,,1,-2.451129991503194,False
1870,Jul 26 05:47:42 combo ftpd[28686]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:42', 'ftpd[28686]:', '172.181.208.156', '()', 'Tue', '26', '05:47:42']",Jul,26,05:47:42,combo,ftpd,,28686,,,,,1,-2.4539578900803107,False
1871,Jul 26 05:47:42 combo ftpd[28687]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:42', 'ftpd[28687]:', '172.181.208.156', '()', 'Tue', '26', '05:47:42']",Jul,26,05:47:42,combo,ftpd,,28687,,,,,1,-2.4533923964291517,False
1872,Jul 26 05:47:42 combo ftpd[28688]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:42', 'ftpd[28688]:', '172.181.208.156', '()', 'Tue', '26', '05:47:42']",Jul,26,05:47:42,combo,ftpd,,28688,,,,,1,-2.4528268597443557,False
1873,Jul 26 05:47:42 combo ftpd[28692]: connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:42', 'ftpd[28692]:', '172.181.208.156', '()', 'Tue', '26', '05:47:42']",Jul,26,05:47:42,combo,ftpd,,28692,,,,,1,-2.4505642826989984,False
1874,Jul 26 05:47:51 combo ftpd[28705]: connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:51', 'ftpd[28705]:', '172.181.208.156', '()', 'Tue', '26', '05:47:51']",Jul,26,05:47:51,combo,ftpd,,28705,,,,,1,-2.443206153437025,False
1875,Jul 26 05:47:51 combo ftpd[28704]: connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:51', 'ftpd[28704]:', '172.181.208.156', '()', 'Tue', '26', '05:47:51']",Jul,26,05:47:51,combo,ftpd,,28704,,,,,1,-2.4437724214595136,False
1876,Jul 26 05:47:51 combo ftpd[28706]: connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:51', 'ftpd[28706]:', '172.181.208.156', '()', 'Tue', '26', '05:47:51']",Jul,26,05:47:51,combo,ftpd,,28706,,,,,1,-2.4426398424086386,False
1877,Jul 26 05:47:51 combo ftpd[28707]: connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:51', 'ftpd[28707]:', '172.181.208.156', '()', 'Tue', '26', '05:47:51']",Jul,26,05:47:51,combo,ftpd,,28707,,,,,1,-2.442073488375655,False
1878,Jul 26 05:47:51 combo ftpd[28708]: connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,Jul * * combo * connection from * * at * Jul * * 2005,"['26', '05:47:51', 'ftpd[28708]:', '172.181.208.156', '()', 'Tue', '26', '05:47:51']",Jul,26,05:47:51,combo,ftpd,,28708,,,,,1,-2.441507091339787,False
1879,Jul 26 07:02:27 combo sshd(pam_unix)[28842]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '26', '07:02:27', 'sshd(pam_unix)[28842]:', 'rhost=207.243.167.114', 'user=root']",Jul,26,07:02:27,combo,sshd,pam_unix,28842,207.243.167.114,root,NODEVssh,NODEVssh,1,-0.021146172320541723,False
1880,Jul 26 07:02:35 combo sshd(pam_unix)[28844]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '26', '07:02:35', 'sshd(pam_unix)[28844]:', 'rhost=207.243.167.114', 'user=root']",Jul,26,07:02:35,combo,sshd,pam_unix,28844,207.243.167.114,root,NODEVssh,NODEVssh,1,-0.019923534035001467,False
1881,Jul 26 07:02:37 combo sshd(pam_unix)[28846]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '26', '07:02:37', 'sshd(pam_unix)[28846]:', 'rhost=207.243.167.114', 'user=root']",Jul,26,07:02:37,combo,sshd,pam_unix,28846,207.243.167.114,root,NODEVssh,NODEVssh,1,-0.018700714985811828,False
1882,Jul 26 07:02:45 combo sshd(pam_unix)[28848]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '26', '07:02:45', 'sshd(pam_unix)[28848]:', 'rhost=207.243.167.114', 'user=root']",Jul,26,07:02:45,combo,sshd,pam_unix,28848,207.243.167.114,root,NODEVssh,NODEVssh,1,-0.017477715190118204,False
1883,Jul 26 07:02:47 combo sshd(pam_unix)[28850]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '26', '07:02:47', 'sshd(pam_unix)[28850]:', 'rhost=207.243.167.114', 'user=root']",Jul,26,07:02:47,combo,sshd,pam_unix,28850,207.243.167.114,root,NODEVssh,NODEVssh,1,-0.016254534665108622,False
1884,Jul 26 07:02:55 combo sshd(pam_unix)[28852]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '26', '07:02:55', 'sshd(pam_unix)[28852]:', 'rhost=207.243.167.114', 'user=root']",Jul,26,07:02:55,combo,sshd,pam_unix,28852,207.243.167.114,root,NODEVssh,NODEVssh,1,-0.015031173427985323,False
1885,Jul 26 07:02:57 combo sshd(pam_unix)[28854]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '26', '07:02:57', 'sshd(pam_unix)[28854]:', 'rhost=207.243.167.114', 'user=root']",Jul,26,07:02:57,combo,sshd,pam_unix,28854,207.243.167.114,root,NODEVssh,NODEVssh,1,-0.013807631495836858,False
1886,Jul 26 07:03:05 combo sshd(pam_unix)[28856]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '26', '07:03:05', 'sshd(pam_unix)[28856]:', 'rhost=207.243.167.114', 'user=root']",Jul,26,07:03:05,combo,sshd,pam_unix,28856,207.243.167.114,root,NODEVssh,NODEVssh,1,-0.01258390888587968,False
1887,Jul 26 07:03:07 combo sshd(pam_unix)[28858]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '26', '07:03:07', 'sshd(pam_unix)[28858]:', 'rhost=207.243.167.114', 'user=root']",Jul,26,07:03:07,combo,sshd,pam_unix,28858,207.243.167.114,root,NODEVssh,NODEVssh,1,-0.011360005615259183,False
1888,Jul 26 07:03:15 combo sshd(pam_unix)[28860]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '26', '07:03:15', 'sshd(pam_unix)[28860]:', 'rhost=207.243.167.114', 'user=root']",Jul,26,07:03:15,combo,sshd,pam_unix,28860,207.243.167.114,root,NODEVssh,NODEVssh,1,-0.010135921701184714,False
1889,Jul 26 07:03:17 combo sshd(pam_unix)[28862]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '26', '07:03:17', 'sshd(pam_unix)[28862]:', 'rhost=207.243.167.114', 'user=root']",Jul,26,07:03:17,combo,sshd,pam_unix,28862,207.243.167.114,root,NODEVssh,NODEVssh,1,-0.008911657160879827,False
1890,Jul 26 07:03:26 combo sshd(pam_unix)[28864]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '26', '07:03:26', 'sshd(pam_unix)[28864]:', 'rhost=207.243.167.114', 'user=root']",Jul,26,07:03:26,combo,sshd,pam_unix,28864,207.243.167.114,root,NODEVssh,NODEVssh,1,-0.007687212011397548,False
1891,Jul 26 07:03:27 combo sshd(pam_unix)[28866]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '26', '07:03:27', 'sshd(pam_unix)[28866]:', 'rhost=207.243.167.114', 'user=root']",Jul,26,07:03:27,combo,sshd,pam_unix,28866,207.243.167.114,root,NODEVssh,NODEVssh,1,-0.006462586270018278,False
1892,Jul 26 07:03:35 combo sshd(pam_unix)[28868]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '26', '07:03:35', 'sshd(pam_unix)[28868]:', 'rhost=207.243.167.114', 'user=root']",Jul,26,07:03:35,combo,sshd,pam_unix,28868,207.243.167.114,root,NODEVssh,NODEVssh,1,-0.0052377799538874115,False
1893,Jul 26 07:03:37 combo sshd(pam_unix)[28870]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '26', '07:03:37', 'sshd(pam_unix)[28870]:', 'rhost=207.243.167.114', 'user=root']",Jul,26,07:03:37,combo,sshd,pam_unix,28870,207.243.167.114,root,NODEVssh,NODEVssh,1,-0.004012793080285348,False
1894,Jul 26 07:03:45 combo sshd(pam_unix)[28872]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '26', '07:03:45', 'sshd(pam_unix)[28872]:', 'rhost=207.243.167.114', 'user=root']",Jul,26,07:03:45,combo,sshd,pam_unix,28872,207.243.167.114,root,NODEVssh,NODEVssh,1,-0.002787625666293536,False
1895,Jul 26 07:03:47 combo sshd(pam_unix)[28874]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '26', '07:03:47', 'sshd(pam_unix)[28874]:', 'rhost=207.243.167.114', 'user=root']",Jul,26,07:03:47,combo,sshd,pam_unix,28874,207.243.167.114,root,NODEVssh,NODEVssh,1,-0.0015622777291852685,False
1896,Jul 26 07:03:55 combo sshd(pam_unix)[28876]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '26', '07:03:55', 'sshd(pam_unix)[28876]:', 'rhost=207.243.167.114', 'user=root']",Jul,26,07:03:55,combo,sshd,pam_unix,28876,207.243.167.114,root,NODEVssh,NODEVssh,1,-0.0003367492861130472,False
